rank_old,name,confed_old,off_old,def_old,spi_old,rank_new,confed_new,off_new,def_new,spi_new,_merge,rank_change,off_change,def_change,spi_change
55,Jordan,AFC,1.664357713409591,0.9775864041126924,55.34843902439025,71,AFC,1.23757881425758,0.861762263680553,51.0869674796748,both,-16,-0.42677889915201095,-0.1158241404321394,-4.261471544715455
45,New Zealand,OFC,1.7174226097220382,0.9411418390822311,56.388642276422765,72,OFC,1.099061510706754,0.7328820312553943,50.99036585365854,both,-27,-0.6183610990152841,-0.20825980782683684,-5.398276422764226
119,Costa Rica,CONCACAF,1.054495647490096,1.3730909543362262,43.27939837398374,73,CONCACAF,1.2020938188134882,0.8745367511675689,50.48682113821138,both,46,0.14759817132339226,-0.4985542031686573,7.207422764227644
138,Qatar,AFC,0.8942883958943375,1.453381464485325,40.33032520325203,74,AFC,1.3451755781429324,1.0279832384403271,50.39770731707317,both,64,0.4508871822485949,-0.4253982260449978,10.06738211382114
75,Saudi Arabia,AFC,1.3595483261966437,1.0575002626564582,50.78357723577236,75,AFC,1.1471942293913842,0.842973955181712,50.197626016260166,both,0,-0.21235409680525952,-0.21452630747474621,-0.5859512195121965
115,Bulgaria,UEFA,0.9986401538725918,1.2318544171725596,44.192414634146346,76,UEFA,1.2482107963532854,0.954841370395522,50.07338211382114,both,39,0.2495706424806936,-0.27701304677703764,5.880967479674794
136,Montenegro,UEFA,0.9440658465193172,1.4982295220757484,40.52741463414634,77,UEFA,1.2476919909247666,0.9594236308289836,50.016113821138205,both,59,0.3036261444054493,-0.5388058912467648,9.488699186991866
74,Guinea,CAF,1.2220713575848512,0.8571566459285833,51.52716260162602,78,CAF,1.1874191882194984,0.9106601879548892,49.8470650406504,both,-4,-0.03465216936535276,0.05350354202630592,-1.680097560975618
57,Cape Verde Islands,CAF,1.303468207646978,0.6718009849066008,54.89189430894309,79,CAF,1.099045304331678,0.8356453144835081,49.6640325203252,both,-22,-0.2044229033153,0.1638443295769073,-5.227861788617886
113,Jamaica,CONCACAF,0.9822663916859152,1.1667101667734985,44.7039593495935,80,CONCACAF,1.207467131474686,0.969524970953929,49.3900081300813,both,33,0.22520073978877087,-0.1971851958195695,4.686048780487802
110,Honduras,CONCACAF,0.6753191733756025,0.7941636583341711,45.05470731707317,81,CONCACAF,1.0730186707253713,0.8535840442975298,49.0739918699187,both,29,0.3976994973497687,0.059420385963358635,4.019284552845534
68,Uganda,CAF,1.489900365293194,1.080030233830907,52.08070731707317,82,CAF,1.1765392196394622,0.9699461023205788,49.015113821138215,both,-14,-0.31336114565373174,-0.11008413151032814,-3.065593495934955
84,Comoros,CAF,1.2522196007193491,1.0300818039157935,49.77282926829268,83,CAF,1.1871917603931963,0.9954630472255388,48.806008130081295,both,1,-0.06502784032615283,-0.034618756690254715,-0.9668211382113867
77,Estonia,UEFA,1.5066456187216328,1.2253675133049076,50.58252032520325,84,UEFA,1.1109632986384226,0.9386504175190172,48.52675609756098,both,-7,-0.39568232008321025,-0.28671709578589033,-2.055764227642271
107,Zambia,CAF,1.027378743968428,1.134042161110672,45.71178048780488,85,CAF,1.2379645206657208,1.1031600168541356,48.13743902439025,both,22,0.21058577669729273,-0.030882144256536348,2.4256585365853667
